"id","type","url","locale","title","status","author","editor","reviewer","published_at","updated_at","last_fact_checked_at","next_review_at","word_count","hero_media","inline_media_count","source_count","claim_count","internal_links","external_links","search_indexed","canonical","quality_score","action","owner","notes"
"route:/blog/northwest-%D1%81%D0%B0%D0%BC%D0%BE%D1%81%D1%82%D0%BE%D1%8F%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE","public_route","/blog/northwest-%D1%81%D0%B0%D0%BC%D0%BE%D1%81%D1%82%D0%BE%D1%8F%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE","ru","Северо-запад Аргентины самостоятельно: пошаговый план","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/buenos-aires-%D0%B7%D0%B0-3-%D0%B4%D0%BD%D1%8F","public_route","/blog/buenos-aires-%D0%B7%D0%B0-3-%D0%B4%D0%BD%D1%8F","ru","Буэнос-Айрес за 3 дня: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/buenos-aires-%D1%81-%D0%B3%D0%B8%D0%B4%D0%BE%D0%BC","public_route","/blog/buenos-aires-%D1%81-%D0%B3%D0%B8%D0%B4%D0%BE%D0%BC","ru","Буэнос-Айрес: когда нужен гид, а когда можно самому","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/buenos-aires-%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82","public_route","/blog/buenos-aires-%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82","ru","Буэнос-Айрес: сколько стоит поездка и как сэкономить","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/buenos-aires-%D1%81%D0%BE%D0%B2%D0%B5%D1%82%D1%8B-%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%D0%BA%D0%B0%D0%BC","public_route","/blog/buenos-aires-%D1%81%D0%BE%D0%B2%D0%B5%D1%82%D1%8B-%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%D0%BA%D0%B0%D0%BC","ru","Буэнос-Айрес: полный гид для новичков — с чего начать","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B0%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%D1%8B","public_route","/blog/patagonia-%D0%B0%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%D1%8B","ru","Патагония: Междугородние автобусы — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D1%81-%D1%87%D0%B5%D0%BC-%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%89%D0%B0%D1%82%D1%8C","public_route","/blog/patagonia-%D1%81-%D1%87%D0%B5%D0%BC-%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%89%D0%B0%D1%82%D1%8C","ru","Патагония: С чем совмещать маршрут — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-mini-trekking","public_route","/blog/patagonia-mini-trekking","ru","Патагония: Мини-треккинг на Perito Moreno — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4","public_route","/blog/patagonia-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4","ru","Патагония: Холод и одежда — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B2%D0%B5%D1%82%D0%B5%D1%80","public_route","/blog/patagonia-%D0%B2%D0%B5%D1%82%D0%B5%D1%80","ru","Патагония: Ветреная погода — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-camping","public_route","/blog/patagonia-camping","ru","Патагония: Кемпинг — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B7%D0%B0-14-%D0%B4%D0%BD%D0%B5%D0%B9","public_route","/blog/patagonia-%D0%B7%D0%B0-14-%D0%B4%D0%BD%D0%B5%D0%B9","ru","Патагония за 14 дней: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B7%D0%B0-10-%D0%B4%D0%BD%D0%B5%D0%B9","public_route","/blog/patagonia-%D0%B7%D0%B0-10-%D0%B4%D0%BD%D0%B5%D0%B9","ru","Патагония за 10 дней: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B7%D0%B0-7-%D0%B4%D0%BD%D0%B5%D0%B9","public_route","/blog/patagonia-%D0%B7%D0%B0-7-%D0%B4%D0%BD%D0%B5%D0%B9","ru","Патагония за 7 дней: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B7%D0%B0-5-%D0%B4%D0%BD%D0%B5%D0%B9","public_route","/blog/patagonia-%D0%B7%D0%B0-5-%D0%B4%D0%BD%D0%B5%D0%B9","ru","Патагония за 5 дней: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D0%B7%D0%B0-3-%D0%B4%D0%BD%D1%8F","public_route","/blog/patagonia-%D0%B7%D0%B0-3-%D0%B4%D0%BD%D1%8F","ru","Патагония за 3 дня: готовый маршрут по дням","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
"route:/blog/patagonia-%D1%84%D0%BE%D1%82%D0%BE","public_route","/blog/patagonia-%D1%84%D0%BE%D1%82%D0%BE","ru","Патагония: Фотосъёмка — практический гид","published_public","not_recorded","not_recorded","review_required","not_recorded","not_recorded","not_recorded","review_required","2","missing","0","not_measured","not_measured","0","0","not_verified","yes","not_measured","HUMAN_REVIEW","Blog editor","present_in_0-error_public_editorial_sitemap;http_status=200;robots_indexable=yes;content_metrics_from_rendered_main"
