"source_id","entry_id","url","source_title","source_url","source_type","authority","url_status","checked_at","language","note","official","status","owner","evidence"
"santiago-del-estero:source:3","santiago-del-estero","/baza-znaniy/santiago-del-estero","C5N — Por qué Santiago del Estero se considera como la Madre de ciudades y cuál es su origen","https://www.c5n.com/sociedad/por-que-santiago-del-estero-se-considera-como-la-madre-ciudades-y-cual-es-su-origen-n189385","es_source","not_recorded","not_recorded","not_recorded","es","экспедиции из города, основавшие Тукуман, Кордову, Катамарку, Ла-Риоху, Сальту и Жужуй; историческая дискуссия об основании","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"santiago-del-estero:source:4","santiago-del-estero","/baza-znaniy/santiago-del-estero","Wikipedia (EN) — Santiago del Estero","https://en.wikipedia.org/wiki/Santiago_del_Estero","aggregator","not_recorded","not_recorded","not_recorded","en","перепроверка даты основания, статус южного форпоста кечуа-говорящего населения","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"arca-rental-owner-registration","sdacha-nedvizhimosti-v-arendu","/baza-znaniy/sdacha-nedvizhimosti-v-arendu","ARCA — Propietarios: inscripción","https://www.arca.gob.ar/inmuebles/alquileres/propietarios/inscripcion.asp","official","primary","verified","2026-07-17","es","Описывает регистрацию собственника, договор, выставление счетов и критерии monotributo или régimen general.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"seclantas:source:1","seclantas","/baza-znaniy/seclantas","Visit Argentina — Seclantás","https://www.argentina.travel/actividades/seclantas","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"senderismo-con-llamas-en-jujuy:source:1","senderismo-con-llamas-en-jujuy","/baza-znaniy/senderismo-con-llamas-en-jujuy","Visit Argentina — Senderismo con llamas en Jujuy","https://www.argentina.travel/actividades/senderismo-con-llamas-en-jujuy","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"senderos-periurbanos-de-esquel:source:1","senderos-periurbanos-de-esquel","/baza-znaniy/senderos-periurbanos-de-esquel","Visit Argentina — Senderos periurbanos de Esquel","https://www.argentina.travel/actividades/senderos-periurbanos-de-esquel","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"severnye-parki-zolotoj-chas:source:1","severnye-parki-zolotoj-chas","/baza-znaniy/severnye-parki-zolotoj-chas","Национальный-парк-Талампая.md, Парк-Исчигуаласто-Долина-Луны.md, Национальный-парк-Лос-Кардонес.md — разделы «Советы местного гида»","","aggregator","not_recorded","not_recorded","not_recorded","ru","обобщённый паттерн из трёх лонгридов проекта","no_or_not_recorded","review_required","Content editor","content/knowledge-base/_index/content.json"
"national-education-law","shkola-dlya-detey","/baza-znaniy/shkola-dlya-detey","Ley 26.206 de Educación Nacional — texto actualizado","https://www.argentina.gob.ar/normativa/nacional/ley-26206-123542/actualizacion","official","primary","verified","2026-07-17","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"caba-school-enrollment","shkola-dlya-detey","/baza-znaniy/shkola-dlya-detey","Buenos Aires Ciudad — inscripción escolar","https://buenosaires.gob.ar/inscripcionescolar","official","primary","verified","2026-07-17","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"ansv-national-scoring","shtrafy-i-scoring","/baza-znaniy/shtrafy-i-scoring","ANSV — Scoring Nacional","https://www.argentina.gob.ar/transporte/politicas-seguridad-vial/scoring-nacional","official","primary","verified","2026-07-17","es","Официальное описание исходных баллов, последствий их утраты и способов восстановления.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"ansv-national-infractions-query","shtrafy-i-scoring","/baza-znaniy/shtrafy-i-scoring","ANSV — Consulta de infracciones","https://consultainfracciones.seguridadvial.gob.ar/","official","primary","verified","2026-07-17","es","Национальный сервис проверки нарушений для участвующих юрисдикций.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"national-scoring-decree","shtrafy-i-scoring","/baza-znaniy/shtrafy-i-scoring","Decreto 437/2011 — система баллов водительской лицензии","https://www.argentina.gob.ar/normativa/nacional/decreto-437-2011-181142/actualizacion","official","primary","verified","2026-07-17","es","Действующий нормативный текст системы баллов.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"caba-infractions-query","shtrafy-i-scoring","/baza-znaniy/shtrafy-i-scoring","Buenos Aires Ciudad — проверка нарушений","https://buenosaires.gob.ar/licenciasdeconducir/consulta-de-infracciones/","official","primary","verified","2026-07-17","es","Городской сервис проверки нарушений CABA.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"visit-argentina-sierras","sierra-de-la-ventana","/baza-znaniy/sierra-de-la-ventana","Visit Argentina — Sierras de la Provincia de Buenos Aires","https://www.argentina.travel/actividades/sierras-de-la-provincia-de-buenos-aires","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"buenos-aires-turismo","sierra-de-la-ventana","/baza-znaniy/sierra-de-la-ventana","Turismo Provincia de Buenos Aires","https://turismo.gba.gob.ar/","official","primary","verified","2026-07-20","es","not_recorded","yes","verified","Content editor","content/knowledge-base/_index/content.json"
"sierra-de-las-quijadas:source:1","sierra-de-las-quijadas","/baza-znaniy/sierra-de-las-quijadas","Visit Argentina — Sierra de las Quijadas","https://www.argentina.travel/actividades/sierra-de-las-quijadas","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sierras-cordobesas:source:1","sierras-cordobesas","/baza-znaniy/sierras-cordobesas","Visit Argentina — Sierras cordobesas","https://www.argentina.travel/actividades/sierras-cordobesas","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sierras-de-la-provincia-de-buenos-aires:source:1","sierras-de-la-provincia-de-buenos-aires","/baza-znaniy/sierras-de-la-provincia-de-buenos-aires","Visit Argentina — Sierras de la Provincia de Buenos Aires","https://www.argentina.travel/actividades/sierras-de-la-provincia-de-buenos-aires","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"sierras-de-sumampa:source:1","sierras-de-sumampa","/baza-znaniy/sierras-de-sumampa","Visit Argentina — Sierras de Sumampa","https://www.argentina.travel/actividades/sierras-de-sumampa","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"argentina-decree-366-2025-health","sistema-zdravoohraneniya","/baza-znaniy/sistema-zdravoohraneniya","Decreto 366/2025 — atención sanitaria","https://www.boletinoficial.gob.ar/detalleAviso/primera/326096/1","official","primary","verified","2026-08-21","es","Различает экстренную и плановую помощь иностранцам и положение постоянных резидентов.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
